MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10020162832,34994509,0.340000,Active Import Interval (kW),09-01-2023 08:30
10020162832,34994509,0.226000,Active Import Interval (kW),09-01-2023 08:00
10020162832,34994509,0.298000,Active Import Interval (kW),09-01-2023 07:30
10020162832,34994509,0.237000,Active Import Interval (kW),09-01-2023 07:00
10020162832,34994509,0.229000,Active Import Interval (kW),09-01-2023 06:30
10020162832,34994509,0.211000,Active Import Interval (kW),09-01-2023 06:00
10020162832,34994509,0.066000,Active Import Interval (kW),09-01-2023 05:30
10020162832,34994509,0.060000,Active Import Interval (kW),09-01-2023 05:00
10020162832,34994509,0.115000,Active Import Interval (kW),09-01-2023 04:30
10020162832,34994509,0.107000,Active Import Interval (kW),09-01-2023 04:00
10020162832,34994509,0.131000,Active Import Interval (kW),09-01-2023 03:30
10020162832,34994509,0.121000,Active Import Interval (kW),09-01-2023 03:00
10020162832,34994509,0.071000,Active Import Interval (kW),09-01-2023 02:30
10020162832,34994509,0.065000,Active Import Interval (kW),09-01-2023 02:00
10020162832,34994509,0.131000,Active Import Interval (kW),09-01-2023 01:30
10020162832,34994509,0.103000,Active Import Interval (kW),09-01-2023 01:00
10020162832,34994509,0.121000,Active Import Interval (kW),09-01-2023 00:30
10020162832,34994509,0.187000,Active Import Interval (kW),09-01-2023 00:00
10020162832,34994509,0.369000,Active Import Interval (kW),08-01-2023 23:30
10020162832,34994509,0.291000,Active Import Interval (kW),08-01-2023 23:00
10020162832,34994509,0.318000,Active Import Interval (kW),08-01-2023 22:30
10020162832,34994509,0.314000,Active Import Interval (kW),08-01-2023 22:00
10020162832,34994509,0.531000,Active Import Interval (kW),08-01-2023 21:30
10020162832,34994509,0.621000,Active Import Interval (kW),08-01-2023 21:00
10020162832,34994509,2.124000,Active Import Interval (kW),08-01-2023 20:30
10020162832,34994509,1.223000,Active Import Interval (kW),08-01-2023 20:00
10020162832,34994509,0.627000,Active Import Interval (kW),08-01-2023 19:30
10020162832,34994509,1.696000,Active Import Interval (kW),08-01-2023 19:00
10020162832,34994509,0.868000,Active Import Interval (kW),08-01-2023 18:30
10020162832,34994509,0.442000,Active Import Interval (kW),08-01-2023 18:00
10020162832,34994509,0.398000,Active Import Interval (kW),08-01-2023 17:30
10020162832,34994509,0.640000,Active Import Interval (kW),08-01-2023 17:00
10020162832,34994509,0.543000,Active Import Interval (kW),08-01-2023 16:30
10020162832,34994509,0.177000,Active Import Interval (kW),08-01-2023 16:00
10020162832,34994509,0.358000,Active Import Interval (kW),08-01-2023 15:30
10020162832,34994509,0.392000,Active Import Interval (kW),08-01-2023 15:00
10020162832,34994509,0.757000,Active Import Interval (kW),08-01-2023 14:30
10020162832,34994509,0.064000,Active Import Interval (kW),08-01-2023 14:00
10020162832,34994509,0.061000,Active Import Interval (kW),08-01-2023 13:30
10020162832,34994509,0.077000,Active Import Interval (kW),08-01-2023 13:00
10020162832,34994509,0.053000,Active Import Interval (kW),08-01-2023 12:30
10020162832,34994509,0.071000,Active Import Interval (kW),08-01-2023 12:00
10020162832,34994509,0.067000,Active Import Interval (kW),08-01-2023 11:30
10020162832,34994509,0.055000,Active Import Interval (kW),08-01-2023 11:00
10020162832,34994509,0.081000,Active Import Interval (kW),08-01-2023 10:30
10020162832,34994509,0.481000,Active Import Interval (kW),08-01-2023 10:00
10020162832,34994509,0.960000,Active Import Interval (kW),08-01-2023 09:30
10020162832,34994509,0.575000,Active Import Interval (kW),08-01-2023 09:00
10020162832,34994509,0.577000,Active Import Interval (kW),08-01-2023 08:30
10020162832,34994509,0.419000,Active Import Interval (kW),08-01-2023 08:00
10020162832,34994509,0.169000,Active Import Interval (kW),08-01-2023 07:30
10020162832,34994509,0.054000,Active Import Interval (kW),08-01-2023 07:00
10020162832,34994509,0.083000,Active Import Interval (kW),08-01-2023 06:30
10020162832,34994509,0.126000,Active Import Interval (kW),08-01-2023 06:00
10020162832,34994509,0.069000,Active Import Interval (kW),08-01-2023 05:30
10020162832,34994509,0.070000,Active Import Interval (kW),08-01-2023 05:00
10020162832,34994509,0.131000,Active Import Interval (kW),08-01-2023 04:30
10020162832,34994509,0.083000,Active Import Interval (kW),08-01-2023 04:00
10020162832,34994509,0.055000,Active Import Interval (kW),08-01-2023 03:30
10020162832,34994509,0.153000,Active Import Interval (kW),08-01-2023 03:00
10020162832,34994509,0.060000,Active Import Interval (kW),08-01-2023 02:30
10020162832,34994509,0.073000,Active Import Interval (kW),08-01-2023 02:00
10020162832,34994509,0.149000,Active Import Interval (kW),08-01-2023 01:30
10020162832,34994509,0.074000,Active Import Interval (kW),08-01-2023 01:00
10020162832,34994509,0.185000,Active Import Interval (kW),08-01-2023 00:30
10020162832,34994509,0.172000,Active Import Interval (kW),08-01-2023 00:00
10020162832,34994509,0.254000,Active Import Interval (kW),07-01-2023 23:30
10020162832,34994509,1.937000,Active Import Interval (kW),07-01-2023 23:00
10020162832,34994509,0.876000,Active Import Interval (kW),07-01-2023 22:30
10020162832,34994509,0.739000,Active Import Interval (kW),07-01-2023 22:00
10020162832,34994509,0.949000,Active Import Interval (kW),07-01-2023 21:30
10020162832,34994509,1.207000,Active Import Interval (kW),07-01-2023 21:00
10020162832,34994509,1.037000,Active Import Interval (kW),07-01-2023 20:30
10020162832,34994509,0.995000,Active Import Interval (kW),07-01-2023 20:00
10020162832,34994509,1.214000,Active Import Interval (kW),07-01-2023 19:30
10020162832,34994509,2.098000,Active Import Interval (kW),07-01-2023 19:00
10020162832,34994509,1.779000,Active Import Interval (kW),07-01-2023 18:30
10020162832,34994509,1.865000,Active Import Interval (kW),07-01-2023 18:00
10020162832,34994509,1.635000,Active Import Interval (kW),07-01-2023 17:30
10020162832,34994509,1.320000,Active Import Interval (kW),07-01-2023 17:00
10020162832,34994509,0.222000,Active Import Interval (kW),07-01-2023 16:30
10020162832,34994509,0.231000,Active Import Interval (kW),07-01-2023 16:00
10020162832,34994509,0.204000,Active Import Interval (kW),07-01-2023 15:30
10020162832,34994509,0.238000,Active Import Interval (kW),07-01-2023 15:00
10020162832,34994509,0.223000,Active Import Interval (kW),07-01-2023 14:30
10020162832,34994509,0.292000,Active Import Interval (kW),07-01-2023 14:00
10020162832,34994509,0.479000,Active Import Interval (kW),07-01-2023 13:30
10020162832,34994509,0.651000,Active Import Interval (kW),07-01-2023 13:00
10020162832,34994509,0.279000,Active Import Interval (kW),07-01-2023 12:30
10020162832,34994509,0.320000,Active Import Interval (kW),07-01-2023 12:00
10020162832,34994509,0.339000,Active Import Interval (kW),07-01-2023 11:30
10020162832,34994509,0.468000,Active Import Interval (kW),07-01-2023 11:00
10020162832,34994509,0.586000,Active Import Interval (kW),07-01-2023 10:30
10020162832,34994509,0.530000,Active Import Interval (kW),07-01-2023 10:00
10020162832,34994509,0.799000,Active Import Interval (kW),07-01-2023 09:30
10020162832,34994509,0.701000,Active Import Interval (kW),07-01-2023 09:00
10020162832,34994509,0.675000,Active Import Interval (kW),07-01-2023 08:30
10020162832,34994509,0.071000,Active Import Interval (kW),07-01-2023 08:00
10020162832,34994509,0.081000,Active Import Interval (kW),07-01-2023 07:30
10020162832,34994509,0.054000,Active Import Interval (kW),07-01-2023 07:00
10020162832,34994509,0.068000,Active Import Interval (kW),07-01-2023 06:30
10020162832,34994509,0.138000,Active Import Interval (kW),07-01-2023 06:00
10020162832,34994509,0.055000,Active Import Interval (kW),07-01-2023 05:30
10020162832,34994509,0.079000,Active Import Interval (kW),07-01-2023 05:00
10020162832,34994509,0.129000,Active Import Interval (kW),07-01-2023 04:30
10020162832,34994509,0.063000,Active Import Interval (kW),07-01-2023 04:00
10020162832,34994509,0.078000,Active Import Interval (kW),07-01-2023 03:30
10020162832,34994509,0.105000,Active Import Interval (kW),07-01-2023 03:00
10020162832,34994509,0.125000,Active Import Interval (kW),07-01-2023 02:30
10020162832,34994509,0.131000,Active Import Interval (kW),07-01-2023 02:00
10020162832,34994509,0.135000,Active Import Interval (kW),07-01-2023 01:30
10020162832,34994509,1.489000,Active Import Interval (kW),07-01-2023 01:00
10020162832,34994509,0.697000,Active Import Interval (kW),07-01-2023 00:30
10020162832,34994509,0.343000,Active Import Interval (kW),07-01-2023 00:00
10020162832,34994509,0.362000,Active Import Interval (kW),06-01-2023 23:30
10020162832,34994509,0.353000,Active Import Interval (kW),06-01-2023 23:00
10020162832,34994509,0.360000,Active Import Interval (kW),06-01-2023 22:30
10020162832,34994509,0.485000,Active Import Interval (kW),06-01-2023 22:00
10020162832,34994509,0.540000,Active Import Interval (kW),06-01-2023 21:30
10020162832,34994509,0.435000,Active Import Interval (kW),06-01-2023 21:00
10020162832,34994509,0.878000,Active Import Interval (kW),06-01-2023 20:30
10020162832,34994509,0.870000,Active Import Interval (kW),06-01-2023 20:00
10020162832,34994509,1.776000,Active Import Interval (kW),06-01-2023 19:30
10020162832,34994509,1.028000,Active Import Interval (kW),06-01-2023 19:00
10020162832,34994509,1.050000,Active Import Interval (kW),06-01-2023 18:30
10020162832,34994509,0.838000,Active Import Interval (kW),06-01-2023 18:00
10020162832,34994509,0.677000,Active Import Interval (kW),06-01-2023 17:30
10020162832,34994509,0.416000,Active Import Interval (kW),06-01-2023 17:00
10020162832,34994509,1.651000,Active Import Interval (kW),06-01-2023 16:30
10020162832,34994509,1.668000,Active Import Interval (kW),06-01-2023 16:00
10020162832,34994509,0.168000,Active Import Interval (kW),06-01-2023 15:30
10020162832,34994509,0.194000,Active Import Interval (kW),06-01-2023 15:00
10020162832,34994509,0.252000,Active Import Interval (kW),06-01-2023 14:30
10020162832,34994509,0.397000,Active Import Interval (kW),06-01-2023 14:00
10020162832,34994509,0.155000,Active Import Interval (kW),06-01-2023 13:30
10020162832,34994509,0.268000,Active Import Interval (kW),06-01-2023 13:00
10020162832,34994509,0.622000,Active Import Interval (kW),06-01-2023 12:30
10020162832,34994509,0.249000,Active Import Interval (kW),06-01-2023 12:00
10020162832,34994509,0.259000,Active Import Interval (kW),06-01-2023 11:30
10020162832,34994509,0.273000,Active Import Interval (kW),06-01-2023 11:00
10020162832,34994509,0.266000,Active Import Interval (kW),06-01-2023 10:30
10020162832,34994509,0.355000,Active Import Interval (kW),06-01-2023 10:00
10020162832,34994509,0.446000,Active Import Interval (kW),06-01-2023 09:30
10020162832,34994509,0.546000,Active Import Interval (kW),06-01-2023 09:00
10020162832,34994509,0.113000,Active Import Interval (kW),06-01-2023 08:30
10020162832,34994509,0.063000,Active Import Interval (kW),06-01-2023 08:00
10020162832,34994509,0.073000,Active Import Interval (kW),06-01-2023 07:30
10020162832,34994509,0.144000,Active Import Interval (kW),06-01-2023 07:00
10020162832,34994509,0.061000,Active Import Interval (kW),06-01-2023 06:30
10020162832,34994509,0.089000,Active Import Interval (kW),06-01-2023 06:00
10020162832,34994509,0.131000,Active Import Interval (kW),06-01-2023 05:30
10020162832,34994509,0.078000,Active Import Interval (kW),06-01-2023 05:00
10020162832,34994509,0.076000,Active Import Interval (kW),06-01-2023 04:30
10020162832,34994509,0.133000,Active Import Interval (kW),06-01-2023 04:00
10020162832,34994509,0.089000,Active Import Interval (kW),06-01-2023 03:30
10020162832,34994509,0.061000,Active Import Interval (kW),06-01-2023 03:00
10020162832,34994509,0.156000,Active Import Interval (kW),06-01-2023 02:30
10020162832,34994509,0.066000,Active Import Interval (kW),06-01-2023 02:00
10020162832,34994509,0.083000,Active Import Interval (kW),06-01-2023 01:30
10020162832,34994509,0.179000,Active Import Interval (kW),06-01-2023 01:00
10020162832,34994509,0.099000,Active Import Interval (kW),06-01-2023 00:30
10020162832,34994509,1.498000,Active Import Interval (kW),06-01-2023 00:00
10020162832,34994509,0.767000,Active Import Interval (kW),05-01-2023 23:30
10020162832,34994509,0.317000,Active Import Interval (kW),05-01-2023 23:00
10020162832,34994509,0.280000,Active Import Interval (kW),05-01-2023 22:30
10020162832,34994509,0.213000,Active Import Interval (kW),05-01-2023 22:00
10020162832,34994509,0.308000,Active Import Interval (kW),05-01-2023 21:30
10020162832,34994509,0.665000,Active Import Interval (kW),05-01-2023 21:00
10020162832,34994509,0.629000,Active Import Interval (kW),05-01-2023 20:30
10020162832,34994509,1.277000,Active Import Interval (kW),05-01-2023 20:00
10020162832,34994509,0.514000,Active Import Interval (kW),05-01-2023 19:30
10020162832,34994509,0.663000,Active Import Interval (kW),05-01-2023 19:00
10020162832,34994509,2.018000,Active Import Interval (kW),05-01-2023 18:30
10020162832,34994509,0.883000,Active Import Interval (kW),05-01-2023 18:00
10020162832,34994509,0.422000,Active Import Interval (kW),05-01-2023 17:30
10020162832,34994509,0.445000,Active Import Interval (kW),05-01-2023 17:00
10020162832,34994509,0.371000,Active Import Interval (kW),05-01-2023 16:30
10020162832,34994509,0.479000,Active Import Interval (kW),05-01-2023 16:00
10020162832,34994509,0.405000,Active Import Interval (kW),05-01-2023 15:30
10020162832,34994509,0.480000,Active Import Interval (kW),05-01-2023 15:00
10020162832,34994509,0.326000,Active Import Interval (kW),05-01-2023 14:30
10020162832,34994509,0.607000,Active Import Interval (kW),05-01-2023 14:00
10020162832,34994509,1.198000,Active Import Interval (kW),05-01-2023 13:30
10020162832,34994509,0.463000,Active Import Interval (kW),05-01-2023 13:00
10020162832,34994509,0.477000,Active Import Interval (kW),05-01-2023 12:30
10020162832,34994509,0.471000,Active Import Interval (kW),05-01-2023 12:00
10020162832,34994509,0.429000,Active Import Interval (kW),05-01-2023 11:30
10020162832,34994509,0.356000,Active Import Interval (kW),05-01-2023 11:00
10020162832,34994509,0.345000,Active Import Interval (kW),05-01-2023 10:30
10020162832,34994509,0.370000,Active Import Interval (kW),05-01-2023 10:00
10020162832,34994509,0.409000,Active Import Interval (kW),05-01-2023 09:30
10020162832,34994509,0.344000,Active Import Interval (kW),05-01-2023 09:00
10020162832,34994509,0.649000,Active Import Interval (kW),05-01-2023 08:30
10020162832,34994509,0.067000,Active Import Interval (kW),05-01-2023 08:00
10020162832,34994509,0.056000,Active Import Interval (kW),05-01-2023 07:30
10020162832,34994509,0.075000,Active Import Interval (kW),05-01-2023 07:00
10020162832,34994509,0.136000,Active Import Interval (kW),05-01-2023 06:30
10020162832,34994509,0.056000,Active Import Interval (kW),05-01-2023 06:00
10020162832,34994509,0.079000,Active Import Interval (kW),05-01-2023 05:30
10020162832,34994509,0.132000,Active Import Interval (kW),05-01-2023 05:00
10020162832,34994509,0.060000,Active Import Interval (kW),05-01-2023 04:30
10020162832,34994509,0.080000,Active Import Interval (kW),05-01-2023 04:00
10020162832,34994509,0.133000,Active Import Interval (kW),05-01-2023 03:30
10020162832,34994509,0.065000,Active Import Interval (kW),05-01-2023 03:00
10020162832,34994509,0.077000,Active Import Interval (kW),05-01-2023 02:30
10020162832,34994509,0.056000,Active Import Interval (kW),05-01-2023 02:00
10020162832,34994509,0.090000,Active Import Interval (kW),05-01-2023 01:30
10020162832,34994509,0.138000,Active Import Interval (kW),05-01-2023 01:00
10020162832,34994509,0.113000,Active Import Interval (kW),05-01-2023 00:30
10020162832,34994509,0.219000,Active Import Interval (kW),05-01-2023 00:00
10020162832,34994509,0.382000,Active Import Interval (kW),04-01-2023 23:30
10020162832,34994509,0.448000,Active Import Interval (kW),04-01-2023 23:00
10020162832,34994509,0.417000,Active Import Interval (kW),04-01-2023 22:30
10020162832,34994509,0.291000,Active Import Interval (kW),04-01-2023 22:00
10020162832,34994509,0.272000,Active Import Interval (kW),04-01-2023 21:30
10020162832,34994509,0.497000,Active Import Interval (kW),04-01-2023 21:00
10020162832,34994509,0.772000,Active Import Interval (kW),04-01-2023 20:30
10020162832,34994509,0.872000,Active Import Interval (kW),04-01-2023 20:00
10020162832,34994509,0.992000,Active Import Interval (kW),04-01-2023 19:30
10020162832,34994509,1.200000,Active Import Interval (kW),04-01-2023 19:00
10020162832,34994509,0.774000,Active Import Interval (kW),04-01-2023 18:30
10020162832,34994509,0.738000,Active Import Interval (kW),04-01-2023 18:00
10020162832,34994509,0.561000,Active Import Interval (kW),04-01-2023 17:30
10020162832,34994509,0.429000,Active Import Interval (kW),04-01-2023 17:00
10020162832,34994509,0.244000,Active Import Interval (kW),04-01-2023 16:30
10020162832,34994509,0.272000,Active Import Interval (kW),04-01-2023 16:00
10020162832,34994509,0.445000,Active Import Interval (kW),04-01-2023 15:30
10020162832,34994509,0.266000,Active Import Interval (kW),04-01-2023 15:00
10020162832,34994509,0.301000,Active Import Interval (kW),04-01-2023 14:30
10020162832,34994509,2.486000,Active Import Interval (kW),04-01-2023 14:00
10020162832,34994509,1.511000,Active Import Interval (kW),04-01-2023 13:30
10020162832,34994509,0.245000,Active Import Interval (kW),04-01-2023 13:00
10020162832,34994509,0.333000,Active Import Interval (kW),04-01-2023 12:30
10020162832,34994509,0.166000,Active Import Interval (kW),04-01-2023 12:00
10020162832,34994509,0.163000,Active Import Interval (kW),04-01-2023 11:30
10020162832,34994509,0.242000,Active Import Interval (kW),04-01-2023 11:00
10020162832,34994509,0.366000,Active Import Interval (kW),04-01-2023 10:30
10020162832,34994509,0.078000,Active Import Interval (kW),04-01-2023 10:00
10020162832,34994509,0.191000,Active Import Interval (kW),04-01-2023 09:30
10020162832,34994509,0.581000,Active Import Interval (kW),04-01-2023 09:00
10020162832,34994509,0.166000,Active Import Interval (kW),04-01-2023 08:30
10020162832,34994509,0.053000,Active Import Interval (kW),04-01-2023 08:00
10020162832,34994509,0.070000,Active Import Interval (kW),04-01-2023 07:30
10020162832,34994509,0.072000,Active Import Interval (kW),04-01-2023 07:00
10020162832,34994509,0.136000,Active Import Interval (kW),04-01-2023 06:30
10020162832,34994509,0.078000,Active Import Interval (kW),04-01-2023 06:00
10020162832,34994509,0.062000,Active Import Interval (kW),04-01-2023 05:30
10020162832,34994509,0.060000,Active Import Interval (kW),04-01-2023 05:00
10020162832,34994509,0.080000,Active Import Interval (kW),04-01-2023 04:30
10020162832,34994509,0.066000,Active Import Interval (kW),04-01-2023 04:00
10020162832,34994509,0.131000,Active Import Interval (kW),04-01-2023 03:30
10020162832,34994509,0.081000,Active Import Interval (kW),04-01-2023 03:00
10020162832,34994509,0.070000,Active Import Interval (kW),04-01-2023 02:30
10020162832,34994509,0.135000,Active Import Interval (kW),04-01-2023 02:00
10020162832,34994509,0.093000,Active Import Interval (kW),04-01-2023 01:30
10020162832,34994509,0.069000,Active Import Interval (kW),04-01-2023 01:00
10020162832,34994509,0.699000,Active Import Interval (kW),04-01-2023 00:30
10020162832,34994509,1.378000,Active Import Interval (kW),04-01-2023 00:00
10020162832,34994509,2.429000,Active Import Interval (kW),03-01-2023 23:30
10020162832,34994509,0.612000,Active Import Interval (kW),03-01-2023 23:00
10020162832,34994509,0.455000,Active Import Interval (kW),03-01-2023 22:30
10020162832,34994509,0.430000,Active Import Interval (kW),03-01-2023 22:00
10020162832,34994509,0.846000,Active Import Interval (kW),03-01-2023 21:30
10020162832,34994509,0.808000,Active Import Interval (kW),03-01-2023 21:00
10020162832,34994509,1.564000,Active Import Interval (kW),03-01-2023 20:30
10020162832,34994509,1.792000,Active Import Interval (kW),03-01-2023 20:00
10020162832,34994509,0.861000,Active Import Interval (kW),03-01-2023 19:30
10020162832,34994509,1.268000,Active Import Interval (kW),03-01-2023 19:00
10020162832,34994509,1.531000,Active Import Interval (kW),03-01-2023 18:30
10020162832,34994509,0.965000,Active Import Interval (kW),03-01-2023 18:00
10020162832,34994509,0.528000,Active Import Interval (kW),03-01-2023 17:30
10020162832,34994509,0.570000,Active Import Interval (kW),03-01-2023 17:00
10020162832,34994509,0.772000,Active Import Interval (kW),03-01-2023 16:30
10020162832,34994509,0.825000,Active Import Interval (kW),03-01-2023 16:00
10020162832,34994509,0.226000,Active Import Interval (kW),03-01-2023 15:30
10020162832,34994509,0.444000,Active Import Interval (kW),03-01-2023 15:00
10020162832,34994509,0.281000,Active Import Interval (kW),03-01-2023 14:30
10020162832,34994509,0.077000,Active Import Interval (kW),03-01-2023 14:00
10020162832,34994509,0.080000,Active Import Interval (kW),03-01-2023 13:30
10020162832,34994509,0.063000,Active Import Interval (kW),03-01-2023 13:00
10020162832,34994509,0.093000,Active Import Interval (kW),03-01-2023 12:30
10020162832,34994509,0.068000,Active Import Interval (kW),03-01-2023 12:00
10020162832,34994509,0.096000,Active Import Interval (kW),03-01-2023 11:30
10020162832,34994509,0.517000,Active Import Interval (kW),03-01-2023 11:00
10020162832,34994509,1.019000,Active Import Interval (kW),03-01-2023 10:30
10020162832,34994509,2.710000,Active Import Interval (kW),03-01-2023 10:00
10020162832,34994509,1.042000,Active Import Interval (kW),03-01-2023 09:30
10020162832,34994509,0.866000,Active Import Interval (kW),03-01-2023 09:00
10020162832,34994509,0.758000,Active Import Interval (kW),03-01-2023 08:30
10020162832,34994509,0.130000,Active Import Interval (kW),03-01-2023 08:00
10020162832,34994509,0.072000,Active Import Interval (kW),03-01-2023 07:30
10020162832,34994509,0.130000,Active Import Interval (kW),03-01-2023 07:00
10020162832,34994509,0.070000,Active Import Interval (kW),03-01-2023 06:30
10020162832,34994509,0.074000,Active Import Interval (kW),03-01-2023 06:00
10020162832,34994509,0.074000,Active Import Interval (kW),03-01-2023 05:30
10020162832,34994509,0.210000,Active Import Interval (kW),03-01-2023 05:00
10020162832,34994509,0.070000,Active Import Interval (kW),03-01-2023 04:30
10020162832,34994509,0.072000,Active Import Interval (kW),03-01-2023 04:00
10020162832,34994509,0.126000,Active Import Interval (kW),03-01-2023 03:30
10020162832,34994509,0.069000,Active Import Interval (kW),03-01-2023 03:00
10020162832,34994509,0.073000,Active Import Interval (kW),03-01-2023 02:30
10020162832,34994509,0.126000,Active Import Interval (kW),03-01-2023 02:00
10020162832,34994509,0.076000,Active Import Interval (kW),03-01-2023 01:30
10020162832,34994509,0.075000,Active Import Interval (kW),03-01-2023 01:00
10020162832,34994509,0.252000,Active Import Interval (kW),03-01-2023 00:30
10020162832,34994509,0.368000,Active Import Interval (kW),03-01-2023 00:00
10020162832,34994509,0.463000,Active Import Interval (kW),02-01-2023 23:30
10020162832,34994509,0.459000,Active Import Interval (kW),02-01-2023 23:00
10020162832,34994509,0.422000,Active Import Interval (kW),02-01-2023 22:30
10020162832,34994509,0.643000,Active Import Interval (kW),02-01-2023 22:00
10020162832,34994509,0.919000,Active Import Interval (kW),02-01-2023 21:30
10020162832,34994509,0.891000,Active Import Interval (kW),02-01-2023 21:00
10020162832,34994509,1.067000,Active Import Interval (kW),02-01-2023 20:30
10020162832,34994509,1.107000,Active Import Interval (kW),02-01-2023 20:00
10020162832,34994509,0.878000,Active Import Interval (kW),02-01-2023 19:30
10020162832,34994509,0.972000,Active Import Interval (kW),02-01-2023 19:00
10020162832,34994509,1.194000,Active Import Interval (kW),02-01-2023 18:30
10020162832,34994509,1.210000,Active Import Interval (kW),02-01-2023 18:00
10020162832,34994509,1.430000,Active Import Interval (kW),02-01-2023 17:30
10020162832,34994509,1.938000,Active Import Interval (kW),02-01-2023 17:00
10020162832,34994509,1.282000,Active Import Interval (kW),02-01-2023 16:30
10020162832,34994509,0.521000,Active Import Interval (kW),02-01-2023 16:00
10020162832,34994509,0.849000,Active Import Interval (kW),02-01-2023 15:30
10020162832,34994509,0.639000,Active Import Interval (kW),02-01-2023 15:00
10020162832,34994509,0.240000,Active Import Interval (kW),02-01-2023 14:30
10020162832,34994509,0.231000,Active Import Interval (kW),02-01-2023 14:00
10020162832,34994509,0.254000,Active Import Interval (kW),02-01-2023 13:30
10020162832,34994509,0.245000,Active Import Interval (kW),02-01-2023 13:00
10020162832,34994509,0.240000,Active Import Interval (kW),02-01-2023 12:30
10020162832,34994509,0.386000,Active Import Interval (kW),02-01-2023 12:00
10020162832,34994509,0.574000,Active Import Interval (kW),02-01-2023 11:30
10020162832,34994509,0.558000,Active Import Interval (kW),02-01-2023 11:00
10020162832,34994509,0.619000,Active Import Interval (kW),02-01-2023 10:30
10020162832,34994509,0.488000,Active Import Interval (kW),02-01-2023 10:00
10020162832,34994509,0.424000,Active Import Interval (kW),02-01-2023 09:30
10020162832,34994509,0.403000,Active Import Interval (kW),02-01-2023 09:00
10020162832,34994509,0.477000,Active Import Interval (kW),02-01-2023 08:30
10020162832,34994509,0.399000,Active Import Interval (kW),02-01-2023 08:00
10020162832,34994509,0.475000,Active Import Interval (kW),02-01-2023 07:30
10020162832,34994509,0.420000,Active Import Interval (kW),02-01-2023 07:00
10020162832,34994509,0.448000,Active Import Interval (kW),02-01-2023 06:30
10020162832,34994509,0.468000,Active Import Interval (kW),02-01-2023 06:00
10020162832,34994509,0.413000,Active Import Interval (kW),02-01-2023 05:30
10020162832,34994509,0.399000,Active Import Interval (kW),02-01-2023 05:00
10020162832,34994509,0.485000,Active Import Interval (kW),02-01-2023 04:30
10020162832,34994509,0.397000,Active Import Interval (kW),02-01-2023 04:00
10020162832,34994509,0.478000,Active Import Interval (kW),02-01-2023 03:30
10020162832,34994509,0.314000,Active Import Interval (kW),02-01-2023 03:00
10020162832,34994509,0.237000,Active Import Interval (kW),02-01-2023 02:30
10020162832,34994509,0.257000,Active Import Interval (kW),02-01-2023 02:00
10020162832,34994509,0.319000,Active Import Interval (kW),02-01-2023 01:30
10020162832,34994509,0.239000,Active Import Interval (kW),02-01-2023 01:00
10020162832,34994509,0.263000,Active Import Interval (kW),02-01-2023 00:30
10020162832,34994509,0.670000,Active Import Interval (kW),02-01-2023 00:00
10020162832,34994509,0.775000,Active Import Interval (kW),01-01-2023 23:30
10020162832,34994509,0.759000,Active Import Interval (kW),01-01-2023 23:00
10020162832,34994509,0.726000,Active Import Interval (kW),01-01-2023 22:30
10020162832,34994509,0.836000,Active Import Interval (kW),01-01-2023 22:00
10020162832,34994509,0.678000,Active Import Interval (kW),01-01-2023 21:30
10020162832,34994509,0.509000,Active Import Interval (kW),01-01-2023 21:00
10020162832,34994509,0.622000,Active Import Interval (kW),01-01-2023 20:30
10020162832,34994509,0.852000,Active Import Interval (kW),01-01-2023 20:00
10020162832,34994509,0.535000,Active Import Interval (kW),01-01-2023 19:30
10020162832,34994509,2.009000,Active Import Interval (kW),01-01-2023 19:00
10020162832,34994509,1.619000,Active Import Interval (kW),01-01-2023 18:30
10020162832,34994509,0.725000,Active Import Interval (kW),01-01-2023 18:00
10020162832,34994509,0.945000,Active Import Interval (kW),01-01-2023 17:30
10020162832,34994509,0.762000,Active Import Interval (kW),01-01-2023 17:00
10020162832,34994509,0.239000,Active Import Interval (kW),01-01-2023 16:30
10020162832,34994509,0.240000,Active Import Interval (kW),01-01-2023 16:00
10020162832,34994509,0.289000,Active Import Interval (kW),01-01-2023 15:30
10020162832,34994509,0.949000,Active Import Interval (kW),01-01-2023 15:00
10020162832,34994509,0.432000,Active Import Interval (kW),01-01-2023 14:30
10020162832,34994509,0.624000,Active Import Interval (kW),01-01-2023 14:00
10020162832,34994509,0.577000,Active Import Interval (kW),01-01-2023 13:30
10020162832,34994509,0.664000,Active Import Interval (kW),01-01-2023 13:00
10020162832,34994509,0.773000,Active Import Interval (kW),01-01-2023 12:30
10020162832,34994509,0.713000,Active Import Interval (kW),01-01-2023 12:00
10020162832,34994509,0.670000,Active Import Interval (kW),01-01-2023 11:30
10020162832,34994509,0.620000,Active Import Interval (kW),01-01-2023 11:00
10020162832,34994509,0.814000,Active Import Interval (kW),01-01-2023 10:30
10020162832,34994509,0.747000,Active Import Interval (kW),01-01-2023 10:00
10020162832,34994509,0.784000,Active Import Interval (kW),01-01-2023 09:30
10020162832,34994509,0.721000,Active Import Interval (kW),01-01-2023 09:00
10020162832,34994509,0.159000,Active Import Interval (kW),01-01-2023 08:30
10020162832,34994509,0.102000,Active Import Interval (kW),01-01-2023 08:00
10020162832,34994509,0.071000,Active Import Interval (kW),01-01-2023 07:30
